1.234930000000000064e+03,1.234930000000000064e+03,1.234930000000000064e+03,0.000000000000000000e+00,1.234930000000000064e+03,-2.765393560000000139e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-2.765393560000000139e+00,-2.719979169999999780e+00,0.000000000000000000e+00,1.443999999999999950e+00,0.000000000000000000e+00,-2.765393560000000139e+00,-2.719979169999999780e+00,-2.719979169999999780e+00,0.000000000000000000e+00,1.149999999999999911e+00,-2.719979169999999780e+00,8.000000000000000000e+01,0.000000000000000000e+00,1.149999999999999911e+00,1.400000000000000000e+03
1.768000000000000000e+03,1.768000000000000000e+03,1.768000000000000000e+03,0.000000000000000000e+00,1.768000000000000000e+03,-7.080389144999999829e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-7.080389144999999829e+00,-6.980086570000000101e+00,0.000000000000000000e+00,1.443999999999999950e+00,5.330699999999999363e+02,-7.080389144999999829e+00,-6.980086570000000101e+00,-6.980086570000000101e+00,0.000000000000000000e+00,8.999999999999999112e-01,-6.980086570000000101e+00,8.000000000000000000e+01,6.079787266777600507e+00,8.999999999999999112e-01,1.400000000000000000e+03
2.180000000000000000e+03,2.180000000000000000e+03,2.180000000000000000e+03,0.000000000000000000e+00,2.180000000000000000e+03,-9.505716539999999881e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-9.505716539999999881e+00,-9.504807579999999589e+00,0.000000000000000000e+00,1.443999999999999950e+00,9.450700000000000500e+02,-9.505716539999999881e+00,-9.504807579999999589e+00,-9.504807579999999589e+00,0.000000000000000000e+00,8.850000000000000089e-01,-9.504807579999999589e+00,8.000000000000000000e+01,4.982710475997199850e+00,8.850000000000000089e-01,1.400000000000000000e+03
1.357769999999999982e+03,1.357769999999999982e+03,1.357769999999999982e+03,0.000000000000000000e+00,1.357769999999999982e+03,-3.680654819999999994e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-3.680654819999999994e+00,-3.642887280000000061e+00,0.000000000000000000e+00,1.443999999999999950e+00,1.228399999999999181e+02,-3.680654819999999994e+00,-3.642887280000000061e+00,-3.642887280000000061e+00,0.000000000000000000e+00,9.399999999999999467e-01,-3.642887280000000061e+00,8.000000000000000000e+01,5.245706017990901415e+00,9.399999999999999467e-01,1.400000000000000000e+03
1.811000000000000000e+03,1.811000000000000000e+03,1.811000000000000000e+03,0.000000000000000000e+00,1.811000000000000000e+03,-8.285484359999999882e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-8.285484359999999882e+00,-8.285484359999999882e+00,0.000000000000000000e+00,1.443999999999999950e+00,5.760699999999999363e+02,-8.285484359999999882e+00,-8.285484359999999882e+00,-8.285484359999999882e+00,0.000000000000000000e+00,8.499999999999999778e-01,-8.285484359999999882e+00,8.000000000000000000e+01,5.298282980348501425e+00,8.499999999999999778e-01,1.400000000000000000e+03
1.519000000000000000e+03,1.519000000000000000e+03,1.519000000000000000e+03,0.000000000000000000e+00,1.519000000000000000e+03,-9.020565250340000674e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-9.020565250340000674e+00,-8.870410760000000394e+00,0.000000000000000000e+00,1.443999999999999950e+00,2.840699999999999363e+02,-9.020565250340000674e+00,-8.870410760000000394e+00,-8.870410760000000394e+00,0.000000000000000000e+00,9.100000000000000311e-01,-8.870410760000000394e+00,8.000000000000000000e+01,4.862943484292300056e+00,9.100000000000000311e-01,1.400000000000000000e+03
1.728000000000000000e+03,1.728000000000000000e+03,1.728000000000000000e+03,0.000000000000000000e+00,1.728000000000000000e+03,-5.546324570000000342e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-5.546324570000000342e+00,-5.439139039999999703e+00,0.000000000000000000e+00,1.443999999999999950e+00,4.930699999999999932e+02,-5.546324570000000342e+00,-5.439139039999999703e+00,-5.439139039999999703e+00,0.000000000000000000e+00,9.200000000000000400e-01,-5.439139039999999703e+00,8.000000000000000000e+01,6.134363508185700198e+00,9.200000000000000400e-01,1.400000000000000000e+03
1.814000000000000000e+03,1.814000000000000000e+03,1.814000000000000000e+03,0.000000000000000000e+00,1.814000000000000000e+03,-6.285513090000000247e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-6.285513090000000247e+00,-6.172091159999999910e+00,0.000000000000000000e+00,1.443999999999999950e+00,5.790699999999999363e+02,-6.285513090000000247e+00,-6.172091159999999910e+00,-6.172091159999999910e+00,0.000000000000000000e+00,9.499999999999999556e-01,-6.172091159999999910e+00,8.000000000000000000e+01,7.933662968700797791e+00,9.499999999999999556e-01,1.400000000000000000e+03
1.941000000000000000e+03,1.941000000000000000e+03,1.941000000000000000e+03,0.000000000000000000e+00,1.941000000000000000e+03,-7.775227120000000269e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-7.775227120000000269e+00,-7.661268109999999965e+00,0.000000000000000000e+00,1.443999999999999950e+00,7.060699999999999363e+02,-7.775227120000000269e+00,-7.661268109999999965e+00,-7.661268109999999965e+00,0.000000000000000000e+00,8.799999999999998934e-01,-7.661268109999999965e+00,8.000000000000000000e+01,5.606692089153000325e-01,8.799999999999998934e-01,1.400000000000000000e+03
2.183000000000000000e+03,2.183000000000000000e+03,2.183000000000000000e+03,0.000000000000000000e+00,2.183000000000000000e+03,-8.939260689999999343e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-8.939260689999999343e+00,-8.939260689999999343e+00,0.000000000000000000e+00,1.443999999999999950e+00,9.480700000000000500e+02,-8.939260689999999343e+00,-8.939260689999999343e+00,-8.939260689999999343e+00,0.000000000000000000e+00,8.449999999999999734e-01,-8.939260689999999343e+00,8.000000000000000000e+01,3.230749728910600638e+00,8.449999999999999734e-01,1.400000000000000000e+03
6.926799999999999500e+02,6.926799999999999500e+02,6.926799999999999500e+02,0.000000000000000000e+00,6.926799999999999500e+02,-1.239999915000000064e+00,1.443999999999999950e+00,1.443999999999999950e+00,0.000000000000000000e+00,1.443999999999999950e+00,-1.239999915000000064e+00,-1.157091499999999940e+00,0.000000000000000000e+00,1.443999999999999950e+00,5.422500000000001137e+02,-1.239999915000000064e+00,-1.157091499999999940e+00,-1.157091499999999940e+00,0.000000000000000000e+00,9.449999999999999512e-01,-1.157091499999999940e+00,8.000000000000000000e+01,1.869964215088300463e+00,9.449999999999999512e-01,1.400000000000000000e+03
9.334700000000000273e+02,9.334700000000000273e+02,9.334700000000000273e+02,0.000000000000000000e+00,9.334700000000000273e+02,-3.745423119999999884e+00,1.429999999999999938e+00,1.429999999999999938e+00,0.000000000000000000e+00,1.429999999999999938e+00,-3.745423119999999884e+00,-3.650187129999999947e+00,0.000000000000000000e+00,1.429999999999999938e+00,0.000000000000000000e+00,-3.745423119999999884e+00,-3.650187129999999947e+00,-3.650187129999999947e+00,0.000000000000000000e+00,5.400000000000000355e-01,-3.650187129999999947e+00,7.050000000000000000e+01,0.000000000000000000e+00,5.400000000000000355e-01,1.000000000000000000e+03
1.234930000000000064e+03,1.234930000000000064e+03,1.234930000000000064e+03,0.000000000000000000e+00,1.234930000000000064e+03,-2.765393560000000139e+00,1.429999999999999938e+00,1.429999999999999938e+00,0.000000000000000000e+00,1.429999999999999938e+00,-2.765393560000000139e+00,-2.719979169999999780e+00,0.000000000000000000e+00,1.429999999999999938e+00,3.014600000000000364e+02,-2.765393560000000139e+00,-2.719979169999999780e+00,-2.719979169999999780e+00,0.000000000000000000e+00,8.449999999999999734e-01,-2.719979169999999780e+00,7.050000000000000000e+01,4.812234323809008174e-01,8.449999999999999734e-01,1.000000000000000000e+03
1.090000000000000000e+03,1.090000000000000000e+03,1.090000000000000000e+03,0.000000000000000000e+00,1.090000000000000000e+03,-4.650889115000000018e+00,1.429999999999999938e+00,1.429999999999999938e+00,0.000000000000000000e+00,1.429999999999999938e+00,-4.650889115000000018e+00,-4.214963990000000216e+00,0.000000000000000000e+00,1.429999999999999938e+00,1.565299999999999727e+02,-4.650889115000000018e+00,-4.214963990000000216e+00,-4.214963990000000216e+00,0.000000000000000000e+00,5.600000000000000533e-01,-4.214963990000000216e+00,3.900000000000000000e+01,5.129541219668098506e+00,5.600000000000000533e-01,1.000000000000000000e+03
